X_2802003_Nizamabad_1821007_Nizamabad_Wheat	94.75
X_2802003_Nizamabad_1821007_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821008_Nizamabad_Wheat	93.0
X_2802003_Nizamabad_1821008_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821013_Nizamabad_Wheat	50.95
X_2802003_Nizamabad_1821013_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821014_Nizamabad_Wheat	69.2
X_2802003_Nizamabad_1821014_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821015_Nizamabad_Wheat	73.75
X_2802003_Nizamabad_1821015_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821016_Nizamabad_Wheat	130.95
X_2802003_Nizamabad_1821016_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821017_Nizamabad_Wheat	61.7
X_2802003_Nizamabad_1821017_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821019_Nizamabad_Wheat	52.3
X_2802003_Nizamabad_1821019_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821023_Nizamabad_Wheat	73.95
X_2802003_Nizamabad_1821023_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821025_Nizamabad_Wheat	97.4
X_2802003_Nizamabad_1821025_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821026_Nizamabad_Wheat	89.1
X_2802003_Nizamabad_1821026_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821027_Nizamabad_Wheat	129.4
X_2802003_Nizamabad_1821027_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821028_Nizamabad_Wheat	90.95
X_2802003_Nizamabad_1821028_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821029_Nizamabad_Wheat	93.3
X_2802003_Nizamabad_1821029_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821030_Nizamabad_Wheat	116.35
X_2802003_Nizamabad_1821030_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821032_Nizamabad_Wheat	39.25
X_2802003_Nizamabad_1821032_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821034_Nizamabad_Wheat	19.0
X_2802003_Nizamabad_1821034_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821035_Nizamabad_Wheat	47.0
X_2802003_Nizamabad_1821035_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821036_Nizamabad_Wheat	57.3
X_2802003_Nizamabad_1821036_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821037_Nizamabad_Wheat	69.95
X_2802003_Nizamabad_1821037_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821038_Nizamabad_Wheat	105.9
X_2802003_Nizamabad_1821038_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821039_Nizamabad_Wheat	85.35
X_2802003_Nizamabad_1821039_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821040_Nizamabad_Wheat	51.2
X_2802003_Nizamabad_1821040_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1821252_Nizamabad_Wheat	62.85
X_2802003_Nizamabad_1821252_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822001_Nizamabad_Wheat	61.05
X_2802003_Nizamabad_1822001_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822002_Nizamabad_Wheat	76.65
X_2802003_Nizamabad_1822002_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822003_Nizamabad_Wheat	57.55
X_2802003_Nizamabad_1822003_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822004_Nizamabad_Wheat	76.3
X_2802003_Nizamabad_1822004_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822005_Nizamabad_Wheat	53.55
X_2802003_Nizamabad_1822005_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822007_Nizamabad_Wheat	98.05
X_2802003_Nizamabad_1822007_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822013_Nizamabad_Wheat	94.15
X_2802003_Nizamabad_1822013_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822014_Nizamabad_Wheat	36.3
X_2802003_Nizamabad_1822014_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822015_Nizamabad_Wheat	47.05
X_2802003_Nizamabad_1822015_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822023_Nizamabad_Wheat	79.3
X_2802003_Nizamabad_1822023_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822024_Nizamabad_Wheat	39.65
X_2802003_Nizamabad_1822024_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822026_Nizamabad_Wheat	88.0
X_2802003_Nizamabad_1822026_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822028_Nizamabad_Wheat	56.9
X_2802003_Nizamabad_1822028_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822100_Nizamabad_Wheat	115.9
X_2802003_Nizamabad_1822100_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822101_Nizamabad_Wheat	67.35
X_2802003_Nizamabad_1822101_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1822103_Nizamabad_Wheat	92.5
X_2802003_Nizamabad_1822103_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888002_Nizamabad_Wheat	86.8
X_2802003_Nizamabad_1888002_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888003_Nizamabad_Wheat	99.55
X_2802003_Nizamabad_1888003_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888004_Nizamabad_Wheat	73.55
X_2802003_Nizamabad_1888004_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888005_Nizamabad_Wheat	68.75
X_2802003_Nizamabad_1888005_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888006_Nizamabad_Wheat	47.5
X_2802003_Nizamabad_1888006_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888007_Nizamabad_Wheat	80.8
X_2802003_Nizamabad_1888007_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888008_Nizamabad_Wheat	86.95
X_2802003_Nizamabad_1888008_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888009_Nizamabad_Wheat	82.5
X_2802003_Nizamabad_1888009_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888010_Nizamabad_Wheat	36.15
X_2802003_Nizamabad_1888010_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888011_Nizamabad_Wheat	85.45
X_2802003_Nizamabad_1888011_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888012_Nizamabad_Wheat	70.4
X_2802003_Nizamabad_1888012_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888013_Nizamabad_Wheat	105.15
X_2802003_Nizamabad_1888013_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888018_Nizamabad_Wheat	81.05
X_2802003_Nizamabad_1888018_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888019_Nizamabad_Wheat	36.15
X_2802003_Nizamabad_1888019_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888020_Nizamabad_Wheat	51.25
X_2802003_Nizamabad_1888020_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888021_Nizamabad_Wheat	95.9
X_2802003_Nizamabad_1888021_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888022_Nizamabad_Wheat	49.55
X_2802003_Nizamabad_1888022_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1888023_Nizamabad_Wheat	64.7
X_2802003_Nizamabad_1888023_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889006_Nizamabad_Wheat	154.25
X_2802003_Nizamabad_1889006_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889007_Nizamabad_Wheat	114.25
X_2802003_Nizamabad_1889007_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889008_Nizamabad_Wheat	94.25
X_2802003_Nizamabad_1889008_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889009_Nizamabad_Wheat	144.05
X_2802003_Nizamabad_1889009_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889012_Nizamabad_Wheat	58.3
X_2802003_Nizamabad_1889012_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889014_Nizamabad_Wheat	35.1
X_2802003_Nizamabad_1889014_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889015_Nizamabad_Wheat	89.85
X_2802003_Nizamabad_1889015_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889019_Nizamabad_Wheat	100.75
X_2802003_Nizamabad_1889019_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_1889020_Nizamabad_Wheat	76.05
X_2802003_Nizamabad_1889020_Nizamabad_Wheat1	1.0
X_2802003_Nizamabad_2907008_Kamareddy_Wheat	68.45
X_2802003_Nizamabad_2907008_Kamareddy_Wheat1	1.0
X_2802003_Nizamabad_2907014_Kamareddy_Wheat	123.95
X_2802003_Nizamabad_2907014_Kamareddy_Wheat1	1.0
X_2802004_Nizamabad_1801001_Nizamabad_Wheat	32.75
X_2802004_Nizamabad_1801001_Nizamabad_Wheat1	1.0
X_2802004_Nizamabad_1801002_Nizamabad_Wheat	110.9
X_2802004_Nizamabad_1801002_Nizamabad_Wheat1	1.0
X_2802004_Nizamabad_1801003_Nizamabad_Wheat	96.55
X_2802004_Nizamabad_1801003_Nizamabad_Wheat1	1.0
X_2802004_Nizamabad_1801004_Nizamabad_Wheat	97.7
X_2802004_Nizamabad_1801004_Nizamabad_Wheat1	1.0
X_2802004_Nizamabad_1801006_Nizamabad_Wheat	64.2
X_2802004_Nizamabad_1801006_Nizamabad_Wheat1	1.0
X_2802004_Nizamabad_1801010_Nizamabad_Wheat	96.45
X_2802004_Nizamabad_1801010_Nizamabad_Wheat1	1.0
X_2802004_Nizamabad_1801011_Nizamabad_Wheat	74.55
